ImageName,GT_Index,Prob_Of_Softmax,SoftMaxPredict,Prob_Of_Openmax,OpenMaxPredict
./S_P_CloseSet\n01749939\sp_detail_ILSVRC2012_val_00046224.mat,64,0.38167784,64,0.39599317409357754,64
./S_P_CloseSet\n01749939\sp_detail_ILSVRC2012_val_00046847.mat,64,0.47317186,55,0.4241226746838307,55
./S_P_CloseSet\n01749939\sp_detail_ILSVRC2012_val_00049182.mat,64,0.3764828,59,0.38169601673550274,59
./S_P_CloseSet\n01749939\sp_detail_ILSVRC2012_val_00049542.mat,64,0.22681995,58,0.1816126563431505,58
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00000001.mat,65,0.23763187,49,0.23982663404089727,49
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00000324.mat,65,0.31942832,34,0.7385901271009698,1000
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00001607.mat,65,0.9998188,65,0.9998261601485161,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00001695.mat,65,0.6976565,65,0.713500786925007,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00002154.mat,65,0.43669137,65,0.44794315515739164,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00002698.mat,65,0.98461753,65,0.9909917639213738,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00006751.mat,65,0.44695935,329,0.44799903279264763,329
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00006817.mat,65,0.43917736,973,0.44124407234738516,973
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00007558.mat,65,0.9998249,65,0.999843955591069,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00007885.mat,65,0.26331213,390,0.2646274622789024,390
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00009822.mat,65,0.19368342,973,0.19830031078657634,973
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00012301.mat,65,0.40074834,115,0.3959034576470458,115
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00013492.mat,65,0.5165029,65,0.49360335081303236,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00015374.mat,65,0.5371685,65,0.5373459029139236,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00016846.mat,65,0.7146302,65,0.7099327434667162,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00019204.mat,65,0.20186844,65,0.22315397852759844,908
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00020539.mat,65,0.15573522,111,0.16942023754313862,111
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00020910.mat,65,0.20057726,321,0.21271496214743263,321
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00021259.mat,65,0.20410213,65,0.2178566088174183,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00021437.mat,65,0.9908991,65,0.9912696573011255,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00021711.mat,65,0.51349825,65,0.5300194107279627,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00021916.mat,65,0.35361713,391,0.5514874827780087,1000
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00023138.mat,65,0.8718835,65,0.8981255728672529,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00025096.mat,65,0.9133865,65,0.9519871568166349,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00025339.mat,65,0.378062,911,0.8947778744558947,1000
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00025367.mat,65,0.5951153,65,0.5849171946591206,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00030039.mat,65,0.62079334,57,0.6184592471753751,57
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00031060.mat,65,0.18999197,103,0.18965409276245174,1000
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00032628.mat,65,0.34277064,111,0.357590781292576,111
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00033108.mat,65,0.19008449,119,0.18781767581806513,119
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00033157.mat,65,0.6734889,65,0.6841822002104341,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00033242.mat,65,0.50989234,65,0.5146384193380872,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00033903.mat,65,0.3211859,65,0.32207169060556745,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00034201.mat,65,0.6002418,65,0.5971260326215955,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00035365.mat,65,0.26201156,33,0.43823655928290445,1000
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00035914.mat,65,0.46776447,65,0.4765441469152458,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00036151.mat,65,0.6853704,65,0.7165142340850864,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00036291.mat,65,0.69418526,65,0.7154549797089523,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00037809.mat,65,0.30571526,48,0.30254427369679,55
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00039265.mat,65,0.3349786,38,0.3433749253076187,38
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00041755.mat,65,0.5553701,65,0.5827714870716592,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00042301.mat,65,0.72114646,65,0.7315120859898825,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00043075.mat,65,0.65494,65,0.7413308350792612,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00044384.mat,65,0.8452474,65,0.8488534981161878,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00045065.mat,65,0.48296276,53,0.4955368118610419,53
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00046465.mat,65,0.18332785,390,0.1913149350489649,390
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00047044.mat,65,0.89686394,65,0.8969470656867463,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00047384.mat,65,0.72090125,65,0.7287379235719151,65
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00048285.mat,65,0.21517865,25,0.22022367068154117,25
./S_P_CloseSet\n01751748\sp_detail_ILSVRC2012_val_00049933.mat,65,0.2464982,973,0.2579497655036456,973
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00001582.mat,66,0.5006868,42,0.504084661980541,42
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00002852.mat,66,0.3253742,68,0.32907281215103545,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00005479.mat,66,0.27206615,68,0.28766805389660605,61
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00007842.mat,66,0.5394524,66,0.6075706680350235,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00007873.mat,66,0.26764974,67,0.24060810358306423,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00012220.mat,66,0.11692764,500,0.4805920169381387,1000
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00012354.mat,66,0.9564637,66,0.961099217399461,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00013772.mat,66,0.47969174,42,0.48186167805215485,42
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00014116.mat,66,0.52923834,66,0.5401573841763199,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00015221.mat,66,0.40923086,34,0.41309079674003685,34
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00016066.mat,66,0.09963904,66,0.10192303039210633,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00016469.mat,66,0.33628654,52,0.33118733971311626,52
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00017531.mat,66,0.57198656,66,0.5830662891493837,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00017595.mat,66,0.68115807,66,0.8150984938133321,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00023970.mat,66,0.5016926,63,0.5037691970586237,63
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00025598.mat,66,0.48781043,68,0.4866885188470774,68
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00025796.mat,66,0.2900161,67,0.2947411087160533,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00027790.mat,66,0.22862676,622,0.13250089622494288,622
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00027904.mat,66,0.20995578,68,0.2070643719122339,68
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00027921.mat,66,0.54248506,60,0.5314273363708164,60
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00030210.mat,66,0.4508838,66,0.4791863635816281,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00030521.mat,66,0.9003364,66,0.913996197943758,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00031311.mat,66,0.09625088,825,0.09964073708634863,825
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00033125.mat,66,0.4576493,68,0.4600863957204018,68
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00033459.mat,66,0.36753753,68,0.3700440074153112,68
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00033674.mat,66,0.028991822,209,0.05065451094515537,1000
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00033749.mat,66,0.9853509,66,0.9683878904879947,1000
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00034461.mat,66,0.28574783,45,0.4228826478112084,1000
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00036068.mat,66,0.29871863,66,0.3189941235491468,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00036910.mat,66,0.31227311,68,0.31172213151709155,68
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00036982.mat,66,0.8240225,66,0.8323792837191094,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00038078.mat,66,0.24672453,66,0.25153978404744654,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00038266.mat,66,0.2826289,66,0.2869111309203893,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00040317.mat,66,0.17110579,77,0.16819721894681186,77
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00040417.mat,66,0.17268662,58,0.14933103027966146,58
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00041616.mat,66,0.2609752,66,0.2726816891711884,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00042749.mat,66,0.1787518,66,0.18473970479076923,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00043310.mat,66,0.5186375,68,0.5176353306711979,68
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00043559.mat,66,0.5902172,66,0.6127475158442637,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00043563.mat,66,0.1508694,60,0.14515930151720252,60
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00043809.mat,66,0.24239536,66,0.31211858270836074,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00044048.mat,66,0.90454805,66,0.9425666749065764,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00045212.mat,66,0.36743027,66,0.40934364865278966,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00045247.mat,66,0.4812525,66,0.49876580098372625,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00046193.mat,66,0.52388614,66,0.549700808357534,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00046538.mat,66,0.33154577,66,0.3485241602868997,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00046541.mat,66,0.23904605,61,0.25879081276065957,61
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00048041.mat,66,0.90279293,66,0.9226812538969046,66
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00048250.mat,66,0.4975168,42,0.5099348704738708,42
./S_P_CloseSet\n01753488\sp_detail_ILSVRC2012_val_00048943.mat,66,0.22654077,139,0.23620962416893354,38
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00000749.mat,67,0.19609298,360,0.3575583877794375,1000
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00001593.mat,67,0.55925596,67,0.39060654924221905,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00002776.mat,67,0.12156936,54,0.12311456221112735,54
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00003706.mat,67,0.8758022,67,0.8645287279664062,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00004448.mat,67,0.4945786,48,0.4926790199407002,48
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00008775.mat,67,0.2117219,57,0.21761129690090636,57
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00009692.mat,67,0.21029226,671,0.6864637243339509,1000
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00009718.mat,67,0.085679695,298,0.08812975232580596,298
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00012731.mat,67,0.53088355,68,0.5464437331506394,68
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00014114.mat,67,0.6509487,67,0.6200434832220769,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00014950.mat,67,0.17582858,113,0.4661342565050994,1000
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00015622.mat,67,0.45136982,67,0.36945714393185064,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00016287.mat,67,0.64123815,67,0.5817926697359794,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00016470.mat,67,0.12870726,885,0.17952940877662638,1000
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00016905.mat,67,0.2830124,45,0.26829565852901005,45
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00017285.mat,67,0.93784237,67,0.9312754857948567,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00018627.mat,67,0.50300056,67,0.49389537712488984,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00019097.mat,67,0.6927225,67,0.6180737148249884,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00020736.mat,67,0.22403438,67,0.17891177964280486,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00022486.mat,67,0.58825254,66,0.6284414156035126,66
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00023820.mat,67,0.34028786,67,0.2729369840290498,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00024299.mat,67,0.34063235,67,0.32418892186773757,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00025467.mat,67,0.30081174,67,0.2910225193485577,66
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00026379.mat,67,0.4371458,491,0.45380959232922924,491
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00026487.mat,67,0.8464739,67,0.8104670728361446,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00026598.mat,67,0.51619613,45,0.5041046999750305,45
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00026805.mat,67,0.24525647,67,0.16637733812959402,293
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00029615.mat,67,0.08531274,364,0.085913810685242,364
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00030009.mat,67,0.7553476,67,0.7324002152590039,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00030158.mat,67,0.39742193,67,0.3817326167175236,54
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00030923.mat,67,0.5776968,67,0.5671571994374947,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00032036.mat,67,0.15632443,52,0.15845894574062253,52
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00032714.mat,67,0.33248636,62,0.35747722035120033,62
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00034660.mat,67,0.102961205,646,0.5937666550615734,1000
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00034778.mat,67,0.58428186,67,0.5113047378188009,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00037451.mat,67,0.23345561,349,0.2107782131809338,349
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00038068.mat,67,0.36686873,67,0.43072267179027335,62
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00038123.mat,67,0.16432682,58,0.15836700904321402,58
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00038342.mat,67,0.8622056,67,0.8460807570794273,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00038555.mat,67,0.22755861,68,0.22469950148499876,68
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00038859.mat,67,0.4923862,66,0.5050762557916172,66
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00038875.mat,67,0.20373765,68,0.19408443812017778,68
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00039026.mat,67,0.8122465,67,0.8011427420268256,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00043333.mat,67,0.30015987,67,0.2484264345491421,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00044542.mat,67,0.55362135,67,0.5191908701772124,67
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00045418.mat,67,0.24211287,62,0.243609168757677,62
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00046370.mat,67,0.3561226,337,0.3666750569411703,337
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00048750.mat,67,0.4085215,67,0.2920482420918556,1000
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00049541.mat,67,0.41608992,63,0.4346093697218582,63
./S_P_CloseSet\n01755581\sp_detail_ILSVRC2012_val_00049975.mat,67,0.82509786,66,0.8471681380933294,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00001706.mat,68,0.45061103,111,0.6965564534198048,1000
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00001819.mat,68,0.1261425,60,0.12671629989044453,60
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00006480.mat,68,0.36753753,68,0.3700440074153112,68
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00006690.mat,68,0.2221776,38,0.24321160996129465,38
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00007991.mat,68,0.6377821,68,0.6322993823754351,68
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00010465.mat,68,0.66896,66,0.6762408585623936,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00010723.mat,68,0.6004848,68,0.6020209791600555,68
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00011531.mat,68,0.24713054,68,0.26163861364604424,68
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00012006.mat,68,0.23904605,61,0.25879081276065957,61
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00013418.mat,68,0.20605703,42,0.20328688946406515,42
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00013574.mat,68,0.24451776,113,0.24711135913273,113
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00013698.mat,68,0.33062148,825,0.34485976685894226,825
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00018563.mat,68,0.25064036,68,0.24979422751478392,68
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00019270.mat,68,0.48059195,68,0.4400779271350985,68
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00020569.mat,68,0.32435483,66,0.32873184381743603,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00020632.mat,68,0.4987859,66,0.5016641542543068,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00021270.mat,68,0.7385744,66,0.7660822041356621,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00021873.mat,68,0.5016926,63,0.5037691970586237,63
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00022529.mat,68,0.5095116,66,0.5154575110391765,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00022818.mat,68,0.4049209,66,0.4175073360468725,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00024609.mat,68,0.51816744,68,0.5161175305552275,68
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00024795.mat,68,0.23930855,961,0.23853305064014108,961
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00025782.mat,68,0.461567,67,0.3057277192872362,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00026190.mat,68,0.5394524,66,0.6075706680350235,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00026712.mat,68,0.14259817,48,0.14279150721651723,49
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00028598.mat,68,0.3250143,66,0.3259319685787432,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00030553.mat,68,0.32856238,66,0.33628056578521687,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00030623.mat,68,0.39284652,66,0.3960248624577153,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00032401.mat,68,0.12560068,961,0.13103621007386607,961
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00036067.mat,68,0.27442563,68,0.2773311144247532,68
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00036441.mat,68,0.26392472,68,0.2619150529868937,68
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00036901.mat,68,0.2824263,68,0.28292135185654094,68
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00038102.mat,68,0.40992337,68,0.45903119860555874,1000
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00039601.mat,68,0.36610684,67,0.3353371953888392,67
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00040054.mat,68,0.1221561,794,0.1053211678456,1000
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00040445.mat,68,0.2609752,66,0.2726816891711884,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00041994.mat,68,0.06098969,390,0.1727344852863446,1000
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00042225.mat,68,0.11441964,38,0.11516362225447307,38
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00042384.mat,68,0.65357244,66,0.7159422060218109,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00042755.mat,68,0.4182991,58,0.4054680287870399,58
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00043119.mat,68,0.73457384,66,0.8007568061062852,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00043916.mat,68,0.12591267,396,0.12704712987583394,39
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00045599.mat,68,0.1608738,616,0.1754930563496218,616
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00045845.mat,68,0.387935,60,0.38939899663324073,60
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00046311.mat,68,0.4072329,102,0.39668637527863243,102
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00047000.mat,68,0.5507632,68,0.5590325680691928,68
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00047061.mat,68,0.4233387,66,0.42954298520179063,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00048112.mat,68,0.33866486,77,0.30496177648908196,77
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00048299.mat,68,0.5059239,66,0.5105070554006634,66
./S_P_CloseSet\n01756291\sp_detail_ILSVRC2012_val_00048978.mat,68,0.6731013,66,0.6844444315972896,66
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00000299.mat,69,0.9953148,69,0.9968555674214766,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00001272.mat,69,0.3504951,69,0.33038767076625464,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00003421.mat,69,0.24820349,69,0.9758625418931158,1000
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00004580.mat,69,0.9970853,69,0.9961669223150027,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00005828.mat,69,0.9991821,69,0.9994721001649671,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00006045.mat,69,0.9949015,69,0.9951238175277675,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00008410.mat,69,0.40137354,69,0.39304519521486453,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00009499.mat,69,0.99996024,69,0.9999615504312501,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00011634.mat,69,0.34750172,322,0.2743728662431436,322
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00012358.mat,69,0.0850642,996,0.0870945929304356,996
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00012521.mat,69,0.8559493,69,0.8614881692654324,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00013101.mat,69,0.5787053,69,0.45047822413948746,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00014922.mat,69,0.15611273,748,0.16984786234615562,608
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00015154.mat,69,0.8860923,69,0.9011957216305726,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00015439.mat,69,0.37389737,979,0.1576842159707561,979
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00015756.mat,69,0.9998311,69,0.9998415230162807,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00016629.mat,69,0.50540197,69,0.5468448034196282,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00018508.mat,69,0.44153386,69,0.4691249049646157,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00019564.mat,69,0.7636263,69,0.7694779355653291,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00019874.mat,69,0.9999884,69,0.9999810790957969,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00020236.mat,69,0.9520505,69,0.9525136830242189,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00020269.mat,69,0.5671321,69,0.23097835574496176,1000
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00021025.mat,69,0.18758434,69,0.18959446624581094,69
./S_P_CloseSet\n01768244\sp_detail_ILSVRC2012_val_00023204.mat,69,0.80143005,69,0.8067716975349255,69
