ImageName,GT_Index,Prob_Of_Softmax,SoftMaxPredict,Prob_Of_Openmax,OpenMaxPredict
./S_P_OpenSet\1001\sp_detail_n07723039_113.mat,1000,0.3734265,410,0.4128164079212218,410
./S_P_OpenSet\1001\sp_detail_n07723039_1132.mat,1000,0.12452719,953,0.12209845473150824,953
./S_P_OpenSet\1001\sp_detail_n07723039_1134.mat,1000,0.07182746,987,0.1450945913605902,1000
./S_P_OpenSet\1001\sp_detail_n07723039_11345.mat,1000,0.14119259,89,0.1446178984585766,89
./S_P_OpenSet\1001\sp_detail_n07723177_10000.mat,1000,0.20779593,928,0.18045601669336792,928
./S_P_OpenSet\1001\sp_detail_n07723177_10016.mat,1000,0.67207825,522,0.9999852237660691,1000
./S_P_OpenSet\1001\sp_detail_n07723177_10049.mat,1000,0.37493652,947,0.34689281885299944,947
./S_P_OpenSet\1001\sp_detail_n07723177_10058.mat,1000,0.15189096,684,0.9999894919335398,1000
./S_P_OpenSet\1001\sp_detail_n07723177_10060.mat,1000,0.20609717,582,0.22235141124489366,582
./S_P_OpenSet\1001\sp_detail_n07723177_10067.mat,1000,0.11409458,666,0.11837330978796907,666
./S_P_OpenSet\1001\sp_detail_n07723177_10070.mat,1000,0.79272485,933,0.7707403293557993,933
./S_P_OpenSet\1001\sp_detail_n07723177_10083.mat,1000,0.77217734,990,0.7873927631271742,990
./S_P_OpenSet\1001\sp_detail_n07723177_10085.mat,1000,0.42783612,988,0.4834915237133687,988
./S_P_OpenSet\1001\sp_detail_n07723177_10096.mat,1000,0.10887073,957,0.09992338554905697,957
./S_P_OpenSet\1001\sp_detail_n07723177_101.mat,1000,0.17876723,961,0.1924537295599398,961
./S_P_OpenSet\1001\sp_detail_n07723177_10106.mat,1000,0.29847813,949,0.29259250277180504,949
./S_P_OpenSet\1001\sp_detail_n07723177_10115.mat,1000,0.16151874,938,0.1658036710798749,938
./S_P_OpenSet\1001\sp_detail_n07723177_1012.mat,1000,0.4163989,926,0.4127327431362654,926
./S_P_OpenSet\1001\sp_detail_n07723177_10124.mat,1000,0.1662471,52,0.16918274331750321,990
./S_P_OpenSet\1001\sp_detail_n07723177_10137.mat,1000,0.10231092,641,0.09355875281857565,641
./S_P_OpenSet\1001\sp_detail_n07723177_10145.mat,1000,0.08970267,942,0.08919931149646812,942
./S_P_OpenSet\1001\sp_detail_n07723177_1016.mat,1000,0.44818488,990,0.5009059742002667,990
./S_P_OpenSet\1001\sp_detail_n07723177_10169.mat,1000,0.5177528,988,0.5159103750106325,988
./S_P_OpenSet\1001\sp_detail_n07723177_10180.mat,1000,0.103032425,994,0.10372105559499387,994
./S_P_OpenSet\1001\sp_detail_n07723177_10183.mat,1000,0.16446784,963,0.1588470584250346,121
./S_P_OpenSet\1001\sp_detail_n07723177_10185.mat,1000,0.3249518,365,0.9635968805151961,1000
./S_P_OpenSet\1001\sp_detail_n07723177_10187.mat,1000,0.28316298,990,0.3011841258583411,990
./S_P_OpenSet\1001\sp_detail_n07723177_10188.mat,1000,0.16522516,942,0.5976121862385856,1000
./S_P_OpenSet\1001\sp_detail_n07723177_10190.mat,1000,0.113483235,591,0.11402562509058348,591
./S_P_OpenSet\1001\sp_detail_n07723177_10191.mat,1000,0.14523514,940,0.1415993699624156,940
./S_P_OpenSet\1001\sp_detail_n07723177_10196.mat,1000,0.14599076,961,0.14412215020038188,961
./S_P_OpenSet\1001\sp_detail_n07723177_10199.mat,1000,0.10845977,112,0.1836295919960358,1000
./S_P_OpenSet\1001\sp_detail_n07723177_10202.mat,1000,0.15736625,957,0.15242790792769048,957
./S_P_OpenSet\1001\sp_detail_n07723177_10229.mat,1000,0.15331736,741,0.15575108998348758,741
./S_P_OpenSet\1001\sp_detail_n07723177_10233.mat,1000,0.2510388,990,0.2525952808484015,990
./S_P_OpenSet\1001\sp_detail_n07723177_10244.mat,1000,0.07939675,419,0.0741985507235198,988
./S_P_OpenSet\1001\sp_detail_n07723177_10251.mat,1000,0.15499534,990,0.1482294550937998,990
./S_P_OpenSet\1001\sp_detail_n07723177_10252.mat,1000,0.175608,957,0.18003157750965107,957
./S_P_OpenSet\1001\sp_detail_n07723177_10258.mat,1000,0.1311431,947,0.12461774265725085,947
./S_P_OpenSet\1001\sp_detail_n07723177_10260.mat,1000,0.39403197,990,0.40362672067522976,990
./S_P_OpenSet\1001\sp_detail_n07723177_10267.mat,1000,0.1312688,930,0.8629554925288028,1000
./S_P_OpenSet\1001\sp_detail_n07723177_10274.mat,1000,0.18405613,45,0.2898048205813818,1000
./S_P_OpenSet\1001\sp_detail_n07723177_10275.mat,1000,0.23848696,923,0.23508998549692223,923
./S_P_OpenSet\1001\sp_detail_n07723177_10282.mat,1000,0.07691483,909,0.0776668290092826,909
./S_P_OpenSet\1001\sp_detail_n07723177_10292.mat,1000,0.18617108,111,0.19723718811034968,111
./S_P_OpenSet\1001\sp_detail_n07723177_10305.mat,1000,0.23319802,329,0.24886470178789458,329
./S_P_OpenSet\1001\sp_detail_n07723177_10310.mat,1000,0.5410171,995,0.5386254676794129,995
./S_P_OpenSet\1001\sp_detail_n07723177_10329.mat,1000,0.53394437,936,0.5684028476072972,936
./S_P_OpenSet\1001\sp_detail_n07723177_10330.mat,1000,0.31416622,990,0.3133978250590068,990
./S_P_OpenSet\1001\sp_detail_n07723177_10332.mat,1000,0.16194317,774,0.1567452371301727,774
./S_P_OpenSet\1001\sp_detail_n07723177_10341.mat,1000,0.18846674,947,0.17278618475636476,947
./S_P_OpenSet\1001\sp_detail_n07723177_10409.mat,1000,0.21087193,990,0.21157715235069863,990
./S_P_OpenSet\1001\sp_detail_n07723177_1041.mat,1000,0.4199757,861,0.4267224721034221,861
./S_P_OpenSet\1001\sp_detail_n07723177_10414.mat,1000,0.14799084,926,0.15250199045567875,926
./S_P_OpenSet\1001\sp_detail_n07723559_1004.mat,1000,0.2110138,843,0.19293206486152745,843
./S_P_OpenSet\1001\sp_detail_n07723559_10042.mat,1000,0.15210123,990,0.19007232811711489,309
./S_P_OpenSet\1001\sp_detail_n07723559_10057.mat,1000,0.31025407,936,0.3083781076474304,936
./S_P_OpenSet\1001\sp_detail_n07723559_10085.mat,1000,0.6116727,944,0.6271385116990714,944
./S_P_OpenSet\1001\sp_detail_n07723559_10102.mat,1000,0.420062,945,0.4151610547260695,945
./S_P_OpenSet\1001\sp_detail_n07723559_10110.mat,1000,0.24199553,937,0.2554801058152394,937
./S_P_OpenSet\1001\sp_detail_n07723559_10111.mat,1000,0.1413314,329,0.17382474040164414,1000
./S_P_OpenSet\1001\sp_detail_n07723559_10113.mat,1000,0.6443269,938,0.6480485113095172,938
./S_P_OpenSet\1001\sp_detail_n07723559_10139.mat,1000,0.5354001,936,0.5373994294381053,936
./S_P_OpenSet\1001\sp_detail_n07723559_10154.mat,1000,0.32402635,646,0.32823723474572863,646
./S_P_OpenSet\1001\sp_detail_n07723559_10162.mat,1000,0.4196537,936,0.43883215487115523,936
./S_P_OpenSet\1001\sp_detail_n07723559_10183.mat,1000,0.10351853,304,0.10356219966964333,943
./S_P_OpenSet\1001\sp_detail_n07723559_10196.mat,1000,0.18953176,939,0.18510863653912657,939
./S_P_OpenSet\1001\sp_detail_n07723559_10222.mat,1000,0.69846714,937,0.7172131545860578,937
./S_P_OpenSet\1001\sp_detail_n07723559_10227.mat,1000,0.45784554,738,0.4836606748613425,738
./S_P_OpenSet\1001\sp_detail_n07723559_10245.mat,1000,0.2332319,945,0.20377180806501385,944
./S_P_OpenSet\1001\sp_detail_n07723559_10257.mat,1000,0.7851122,924,0.7719751386965983,924
./S_P_OpenSet\1001\sp_detail_n07723559_10267.mat,1000,0.46262804,937,0.6568614964343833,937
./S_P_OpenSet\1001\sp_detail_n07723559_1029.mat,1000,0.7902168,936,0.7821640059944798,936
./S_P_OpenSet\1001\sp_detail_n07723559_103.mat,1000,0.2782094,973,0.2790462946672783,973
./S_P_OpenSet\1001\sp_detail_n07723559_10320.mat,1000,0.22123615,965,0.22599346771943166,965
./S_P_OpenSet\1001\sp_detail_n07723559_10327.mat,1000,0.61675364,936,0.6193356768778236,936
./S_P_OpenSet\1001\sp_detail_n07723559_10341.mat,1000,0.21059957,552,0.22221035851381005,552
./S_P_OpenSet\1001\sp_detail_n07723559_10346.mat,1000,0.39348724,937,0.3989869063038395,937
./S_P_OpenSet\1001\sp_detail_n07723559_10347.mat,1000,0.26526368,936,0.2657166525302256,936
./S_P_OpenSet\1001\sp_detail_n07723559_10354.mat,1000,0.15532935,936,0.20194903976034176,1000
./S_P_OpenSet\1001\sp_detail_n07723559_10363.mat,1000,0.74785656,1,0.75497620916078,1
./S_P_OpenSet\1001\sp_detail_n07723559_10417.mat,1000,0.51718235,937,0.5758161926465482,937
./S_P_OpenSet\1001\sp_detail_n07723559_10420.mat,1000,0.7804536,936,0.7917912868473029,936
./S_P_OpenSet\1001\sp_detail_n07723559_10425.mat,1000,0.9972068,944,0.9975772140042866,944
./S_P_OpenSet\1001\sp_detail_n07723559_10430.mat,1000,0.24838586,937,0.2236615296873289,937
./S_P_OpenSet\1001\sp_detail_n07723559_10445.mat,1000,0.5430448,59,0.5465527156742579,59
./S_P_OpenSet\1001\sp_detail_n07723559_10454.mat,1000,0.22530432,943,0.8117009234003788,1000
./S_P_OpenSet\1001\sp_detail_n07723559_10458.mat,1000,0.34938675,738,0.3456964443000866,738
./S_P_OpenSet\1001\sp_detail_n07723559_10461.mat,1000,0.6004807,943,0.6059190855081121,943
./S_P_OpenSet\1001\sp_detail_n07723559_10474.mat,1000,0.53985924,937,0.5004113082941417,937
./S_P_OpenSet\1001\sp_detail_n07723559_10485.mat,1000,0.45163265,936,0.450397608875263,936
./S_P_OpenSet\1001\sp_detail_n07723559_10489.mat,1000,0.20661607,738,0.8446403742409274,1000
./S_P_OpenSet\1001\sp_detail_n07723559_10514.mat,1000,0.12171388,936,0.11953268903684493,924
./S_P_OpenSet\1001\sp_detail_n07723559_10532.mat,1000,0.60323215,936,0.6028270559569112,936
./S_P_OpenSet\1001\sp_detail_n07723559_10534.mat,1000,0.1670797,988,0.1688124802261329,988
./S_P_OpenSet\1001\sp_detail_n07723559_10535.mat,1000,0.15865271,937,0.15712788143572984,955
./S_P_OpenSet\1001\sp_detail_n07723559_10550.mat,1000,0.69431204,944,0.6988596764788119,944
./S_P_OpenSet\1001\sp_detail_n07723559_10580.mat,1000,0.6632727,936,0.6733328608544192,936
./S_P_OpenSet\1001\sp_detail_n07723559_10590.mat,1000,0.3613533,943,0.3640198961824342,943
./S_P_OpenSet\1001\sp_detail_n07723559_10594.mat,1000,0.7796246,937,0.8168520849420291,937
./S_P_OpenSet\1001\sp_detail_n07723559_10599.mat,1000,0.36185724,938,0.3716373266565634,938
./S_P_OpenSet\1001\sp_detail_n07723559_1060.mat,1000,0.335558,965,0.3364588972907101,965
./S_P_OpenSet\1001\sp_detail_n07723559_10623.mat,1000,0.15755144,514,0.14886308627228478,514
./S_P_OpenSet\1001\sp_detail_n07723559_1065.mat,1000,0.41738105,956,0.4251334101268459,956
./S_P_OpenSet\1001\sp_detail_n07725531_10033.mat,1000,0.62990934,943,0.6630356767025172,943
./S_P_OpenSet\1001\sp_detail_n07725531_10037.mat,1000,0.4423751,59,0.3150957546538559,59
./S_P_OpenSet\1001\sp_detail_n07725531_10045.mat,1000,0.24600399,943,0.2621793908140438,943
./S_P_OpenSet\1001\sp_detail_n07725531_1005.mat,1000,0.27791017,937,0.31881925041812414,937
./S_P_OpenSet\1001\sp_detail_n07725531_10050.mat,1000,0.87731636,948,0.878319464845444,948
./S_P_OpenSet\1001\sp_detail_n07725531_10128.mat,1000,0.16038224,948,0.13939274717574263,948
./S_P_OpenSet\1001\sp_detail_n07725531_10171.mat,1000,0.05410861,938,0.0393094148052357,938
./S_P_OpenSet\1001\sp_detail_n07725531_10174.mat,1000,0.23924795,933,0.22084557238555313,933
./S_P_OpenSet\1001\sp_detail_n07725531_10248.mat,1000,0.73694175,988,0.6205539943056557,988
./S_P_OpenSet\1001\sp_detail_n07725531_10256.mat,1000,0.5153966,959,0.4997416160803902,959
./S_P_OpenSet\1001\sp_detail_n07725531_10267.mat,1000,0.663355,951,0.6529180087310694,951
./S_P_OpenSet\1001\sp_detail_n07725531_10269.mat,1000,0.3797945,937,0.3886002139883501,937
./S_P_OpenSet\1001\sp_detail_n07725531_10308.mat,1000,0.37548462,692,0.34729428076476077,692
./S_P_OpenSet\1001\sp_detail_n07725531_1031.mat,1000,0.17960066,943,0.16891262898707754,943
./S_P_OpenSet\1001\sp_detail_n07725531_10310.mat,1000,0.5277833,923,0.5593684775701758,923
./S_P_OpenSet\1001\sp_detail_n07725531_1036.mat,1000,0.33294302,948,0.3286426143965374,948
./S_P_OpenSet\1001\sp_detail_n07725531_1037.mat,1000,0.9254268,955,0.9301533873566827,955
./S_P_OpenSet\1001\sp_detail_n07725531_10370.mat,1000,0.37726045,315,0.38091498460981266,315
./S_P_OpenSet\1001\sp_detail_n07725531_1041.mat,1000,0.96374047,955,0.9677247235560522,955
./S_P_OpenSet\1001\sp_detail_n07725531_10429.mat,1000,0.16633049,494,0.8791462418115424,1000
./S_P_OpenSet\1001\sp_detail_n07725531_1047.mat,1000,0.050602663,530,0.04669081767709038,530
./S_P_OpenSet\1001\sp_detail_n07725531_10471.mat,1000,0.13250525,64,0.7543426592764875,1000
./S_P_OpenSet\1001\sp_detail_n07725531_10485.mat,1000,0.39460567,943,0.42121937380840135,943
./S_P_OpenSet\1001\sp_detail_n07725531_1051.mat,1000,0.20848541,956,0.21505825211969568,956
./S_P_OpenSet\1001\sp_detail_n07725531_1052.mat,1000,0.67701983,943,0.7071900629166895,943
./S_P_OpenSet\1001\sp_detail_n07725531_10556.mat,1000,0.20599246,943,0.18273150451940057,943
./S_P_OpenSet\1001\sp_detail_n07725531_10597.mat,1000,0.27363712,809,0.27022624320904143,809
./S_P_OpenSet\1001\sp_detail_n07725531_1062.mat,1000,0.4843995,943,0.4967535752162184,943
./S_P_OpenSet\1001\sp_detail_n07725531_10628.mat,1000,0.69951814,955,0.7065768754730428,955
./S_P_OpenSet\1001\sp_detail_n07725531_10641.mat,1000,0.1786386,936,0.20168712810336364,936
./S_P_OpenSet\1001\sp_detail_n07725531_1066.mat,1000,0.15018436,956,0.13950512805784776,956
./S_P_OpenSet\1001\sp_detail_n07725531_1067.mat,1000,0.44568467,962,0.41057231625997126,962
./S_P_OpenSet\1001\sp_detail_n07725531_10704.mat,1000,0.9408658,948,0.9433927314468568,948
./S_P_OpenSet\1001\sp_detail_n07725531_10738.mat,1000,0.6982317,945,0.6983512390208071,945
./S_P_OpenSet\1001\sp_detail_n07725531_108.mat,1000,0.8513628,852,0.858790775864323,852
./S_P_OpenSet\1001\sp_detail_n07725531_10809.mat,1000,0.4277389,945,0.4270524455307506,945
./S_P_OpenSet\1001\sp_detail_n07725531_10811.mat,1000,0.40697423,924,0.4050450402573748,924
./S_P_OpenSet\1001\sp_detail_n07725531_10816.mat,1000,0.48098975,937,0.5836213067869082,937
./S_P_OpenSet\1001\sp_detail_n07725531_10817.mat,1000,0.6795127,522,0.6817101758043581,522
./S_P_OpenSet\1001\sp_detail_n07725531_1083.mat,1000,0.3572671,948,0.3458628465914918,948
./S_P_OpenSet\1001\sp_detail_n07725531_10900.mat,1000,0.7645346,924,0.7329157094174785,924
./S_P_OpenSet\1001\sp_detail_n07725531_10917.mat,1000,0.73117507,943,0.735240107608036,943
./S_P_OpenSet\1001\sp_detail_n07725531_10949.mat,1000,0.21655647,954,0.22602504751259778,954
./S_P_OpenSet\1001\sp_detail_n07725531_10979.mat,1000,0.3154051,945,0.3164387926907707,945
./S_P_OpenSet\1001\sp_detail_n07725531_11.mat,1000,0.88691866,945,0.8777135343584435,945
./S_P_OpenSet\1001\sp_detail_n07725531_110.mat,1000,0.16171914,948,0.1619068256597304,948
./S_P_OpenSet\1001\sp_detail_n07725531_11013.mat,1000,0.3269065,948,0.31866594833441664,948
./S_P_OpenSet\1001\sp_detail_n07725531_11024.mat,1000,0.31111884,998,0.33057553998195194,998
./S_P_OpenSet\1001\sp_detail_n07725531_11048.mat,1000,0.7488662,324,0.7573601520061014,324
./S_P_OpenSet\1001\sp_detail_n07725531_11055.mat,1000,0.49012026,948,0.4943268259507966,948
./S_P_OpenSet\1001\sp_detail_n07726095_1.mat,1000,0.44290122,959,0.3183349295319575,959
./S_P_OpenSet\1001\sp_detail_n07726095_10.mat,1000,0.16198616,964,0.1656986958965063,964
./S_P_OpenSet\1001\sp_detail_n07726095_10008.mat,1000,0.4766048,937,0.5312696667324012,937
./S_P_OpenSet\1001\sp_detail_n07726095_1003.mat,1000,0.8890687,938,0.8919761421812604,938
./S_P_OpenSet\1001\sp_detail_n07726095_10044.mat,1000,0.23013215,926,0.2527904017778293,926
./S_P_OpenSet\1001\sp_detail_n07726095_1007.mat,1000,0.9270896,937,0.9330085066207193,937
./S_P_OpenSet\1001\sp_detail_n07726095_10084.mat,1000,0.2876213,938,0.29631614764204656,938
./S_P_OpenSet\1001\sp_detail_n07726095_10143.mat,1000,0.70241624,935,0.7187337364175957,935
./S_P_OpenSet\1001\sp_detail_n07726095_10152.mat,1000,0.66043603,987,0.6756589759637541,987
./S_P_OpenSet\1001\sp_detail_n07726095_10164.mat,1000,0.21297678,987,0.2268442335858784,987
./S_P_OpenSet\1001\sp_detail_n07726095_10180.mat,1000,0.18596864,909,0.17011117665147585,937
./S_P_OpenSet\1001\sp_detail_n07726095_10181.mat,1000,0.13404554,953,0.12142900701936274,953
./S_P_OpenSet\1001\sp_detail_n07726095_10184.mat,1000,0.15888807,937,0.16416389442162876,937
./S_P_OpenSet\1001\sp_detail_n07726095_10208.mat,1000,0.1830512,937,0.1847344922640281,937
./S_P_OpenSet\1001\sp_detail_n07726095_10266.mat,1000,0.21755736,987,0.2216979809381297,987
./S_P_OpenSet\1001\sp_detail_n07726095_10268.mat,1000,0.13761768,938,0.15088733899937637,938
./S_P_OpenSet\1001\sp_detail_n07726095_10290.mat,1000,0.33000752,951,0.33014767848351134,951
./S_P_OpenSet\1001\sp_detail_n07726095_10296.mat,1000,0.15373178,599,0.16207726404312855,599
./S_P_OpenSet\1001\sp_detail_n07726095_10324.mat,1000,0.4949091,809,0.4597877681142787,809
./S_P_OpenSet\1001\sp_detail_n07726095_1035.mat,1000,0.6261109,809,0.6458179922277545,809
./S_P_OpenSet\1001\sp_detail_n07726095_1037.mat,1000,0.3417329,924,0.34418748157424034,924
./S_P_OpenSet\1001\sp_detail_n07726095_10375.mat,1000,0.18785213,987,0.19844169554007565,987
./S_P_OpenSet\1001\sp_detail_n07726095_10381.mat,1000,0.18637171,938,0.18519412846665761,938
./S_P_OpenSet\1001\sp_detail_n07726095_10400.mat,1000,0.30712205,951,0.2826349003851474,938
./S_P_OpenSet\1001\sp_detail_n07726095_10439.mat,1000,0.2728195,935,0.26945681139414723,935
./S_P_OpenSet\1001\sp_detail_n07726095_10454.mat,1000,0.35298154,937,0.35474212462400895,937
./S_P_OpenSet\1001\sp_detail_n07726095_10459.mat,1000,0.8395764,987,0.8507655237742618,987
./S_P_OpenSet\1001\sp_detail_n07726095_10501.mat,1000,0.39228508,987,0.41643767771533086,987
./S_P_OpenSet\1001\sp_detail_n07726095_10511.mat,1000,0.30419785,963,0.3011037000142215,963
./S_P_OpenSet\1001\sp_detail_n07726095_10530.mat,1000,0.4826781,987,0.495049372036092,987
./S_P_OpenSet\1001\sp_detail_n07726095_1054.mat,1000,0.4570446,926,0.4760725734805127,926
./S_P_OpenSet\1001\sp_detail_n07726095_10544.mat,1000,0.10493666,910,0.3440603669983209,1000
./S_P_OpenSet\1001\sp_detail_n07726095_10556.mat,1000,0.27406374,930,0.2508693888763635,930
./S_P_OpenSet\1001\sp_detail_n07726095_10557.mat,1000,0.6487354,942,0.6565361959263021,942
./S_P_OpenSet\1001\sp_detail_n07726095_10584.mat,1000,0.48401308,964,0.48807641771060606,964
./S_P_OpenSet\1001\sp_detail_n07726095_10593.mat,1000,0.4170379,937,0.43625183406137163,937
./S_P_OpenSet\1001\sp_detail_n07726095_10598.mat,1000,0.20922807,922,0.2064727539471837,922
./S_P_OpenSet\1001\sp_detail_n07726095_10627.mat,1000,0.32281992,962,0.32301948704493577,962
./S_P_OpenSet\1001\sp_detail_n07726095_10632.mat,1000,0.36600196,938,0.36664785901147956,938
./S_P_OpenSet\1001\sp_detail_n07726095_1064.mat,1000,0.25533763,962,0.23619905604126842,962
./S_P_OpenSet\1001\sp_detail_n07726095_10651.mat,1000,0.5890523,987,0.5966675558456834,987
./S_P_OpenSet\1001\sp_detail_n07726095_10672.mat,1000,0.29867452,952,0.3112208554128787,952
./S_P_OpenSet\1001\sp_detail_n07726095_10676.mat,1000,0.65859926,567,0.566567825560037,567
./S_P_OpenSet\1001\sp_detail_n07726095_10679.mat,1000,0.1584542,945,0.15429724156675456,945
./S_P_OpenSet\1001\sp_detail_n07726095_10681.mat,1000,0.35513178,935,0.35114487307966635,935
./S_P_OpenSet\1001\sp_detail_n07726095_10756.mat,1000,0.18434086,950,0.21372853372853134,950
./S_P_OpenSet\1001\sp_detail_n07726095_10777.mat,1000,0.87502986,963,0.8815174810717814,963
./S_P_OpenSet\1001\sp_detail_n07726095_1078.mat,1000,0.28776643,938,0.2865899537873185,938
./S_P_OpenSet\1001\sp_detail_n07726095_10788.mat,1000,0.6954689,941,0.7094063310169971,941
./S_P_OpenSet\1001\sp_detail_n07726095_10790.mat,1000,0.25859803,938,0.2598546285702141,938
./S_P_OpenSet\1001\sp_detail_n07727048_10009.mat,1000,0.7340044,921,0.7155117957002177,921
./S_P_OpenSet\1001\sp_detail_n07727048_10010.mat,1000,0.7499925,963,0.7134469628022572,963
./S_P_OpenSet\1001\sp_detail_n07727048_10019.mat,1000,0.22480837,938,0.22844928556351488,938
./S_P_OpenSet\1001\sp_detail_n07727048_10024.mat,1000,0.18803915,961,0.1831275375982409,961
./S_P_OpenSet\1001\sp_detail_n07727048_10027.mat,1000,0.2504915,937,0.26869649866050793,937
./S_P_OpenSet\1001\sp_detail_n07727048_10028.mat,1000,0.4810086,937,0.49954283457578086,937
./S_P_OpenSet\1001\sp_detail_n07727048_1003.mat,1000,0.61170256,957,0.6225910804724355,957
./S_P_OpenSet\1001\sp_detail_n07727048_10032.mat,1000,0.42753178,959,0.4142813872831401,959
./S_P_OpenSet\1001\sp_detail_n07727048_10053.mat,1000,0.72866094,963,0.6690575238470642,963
./S_P_OpenSet\1001\sp_detail_n07727048_10054.mat,1000,0.0895414,938,0.09115087671987906,938
./S_P_OpenSet\1001\sp_detail_n07727048_10059.mat,1000,0.47551125,956,0.5265724155384914,956
./S_P_OpenSet\1001\sp_detail_n07727048_10061.mat,1000,0.2621971,990,0.2913546334688986,1000
./S_P_OpenSet\1001\sp_detail_n07727048_10064.mat,1000,0.21475263,942,0.2127085776950258,942
./S_P_OpenSet\1001\sp_detail_n07727048_10079.mat,1000,0.33657163,858,0.35421021452753,858
./S_P_OpenSet\1001\sp_detail_n07727048_10087.mat,1000,0.19840416,957,0.20435826631107484,957
./S_P_OpenSet\1001\sp_detail_n07727048_10092.mat,1000,0.13798824,677,0.2972069852500415,1000
./S_P_OpenSet\1001\sp_detail_n07727048_101.mat,1000,0.14054471,582,0.13646066075298166,952
./S_P_OpenSet\1001\sp_detail_n07727048_10102.mat,1000,0.41811365,488,0.45833822872775515,488
./S_P_OpenSet\1001\sp_detail_n07727048_10105.mat,1000,0.5243959,858,0.28662425122615176,858
./S_P_OpenSet\1001\sp_detail_n07727048_10107.mat,1000,0.90053,996,0.7821479243847321,996
./S_P_OpenSet\1001\sp_detail_n07727048_10112.mat,1000,0.16994122,957,0.17941455098774584,957
./S_P_OpenSet\1001\sp_detail_n07727048_10141.mat,1000,0.25615913,959,0.22957835792397416,925
./S_P_OpenSet\1001\sp_detail_n07727048_10156.mat,1000,0.624304,957,0.7263107875793886,957
./S_P_OpenSet\1001\sp_detail_n07727048_10188.mat,1000,0.32573548,932,0.37981286521689545,932
./S_P_OpenSet\1001\sp_detail_n07727048_10193.mat,1000,0.62462074,943,0.6276200885127311,943
./S_P_OpenSet\1001\sp_detail_n07727048_1022.mat,1000,0.35337472,957,0.27522312997645576,957
./S_P_OpenSet\1001\sp_detail_n07727048_10243.mat,1000,0.2634091,112,0.2914447631208556,112
./S_P_OpenSet\1001\sp_detail_n07727048_10255.mat,1000,0.25251096,935,0.24586931468286816,935
./S_P_OpenSet\1001\sp_detail_n07727048_10266.mat,1000,0.27479124,533,0.2822377150541949,533
./S_P_OpenSet\1001\sp_detail_n07727048_10267.mat,1000,0.6067739,937,0.615683540826357,937
./S_P_OpenSet\1001\sp_detail_n07727048_10307.mat,1000,0.25586563,809,0.2795099523747397,809
./S_P_OpenSet\1001\sp_detail_n07727048_10324.mat,1000,0.2263684,644,0.20136431213686787,644
./S_P_OpenSet\1001\sp_detail_n07727048_10326.mat,1000,0.3457888,938,0.3466091036295499,938
./S_P_OpenSet\1001\sp_detail_n07727048_10336.mat,1000,0.15979348,990,0.15217977585283665,644
./S_P_OpenSet\1001\sp_detail_n07727048_10345.mat,1000,0.21939734,987,0.22759232375630462,987
./S_P_OpenSet\1001\sp_detail_n07727048_10386.mat,1000,0.28108448,957,0.3295994655841507,957
./S_P_OpenSet\1001\sp_detail_n07727048_10387.mat,1000,0.65495026,961,0.6557127873922555,961
./S_P_OpenSet\1001\sp_detail_n07727048_1039.mat,1000,0.7091035,959,0.7035558913132075,959
./S_P_OpenSet\1001\sp_detail_n07727048_10390.mat,1000,0.47427553,582,0.2824383303078975,467
./S_P_OpenSet\1001\sp_detail_n07727048_10392.mat,1000,0.34410197,885,0.3896381737559368,885
./S_P_OpenSet\1001\sp_detail_n07727048_1040.mat,1000,0.29218492,935,0.280349590437097,935
./S_P_OpenSet\1001\sp_detail_n07727048_10403.mat,1000,0.41496676,722,0.3548569575001395,722
./S_P_OpenSet\1001\sp_detail_n07727048_10421.mat,1000,0.30221838,952,0.31206484910036236,952
./S_P_OpenSet\1001\sp_detail_n07727048_10425.mat,1000,0.30881745,987,0.33781379209440826,987
./S_P_OpenSet\1001\sp_detail_n07727048_10464.mat,1000,0.24832475,987,0.2510422933523529,987
./S_P_OpenSet\1001\sp_detail_n07727048_10471.mat,1000,0.61132616,932,0.6661076675484797,932
./S_P_OpenSet\1001\sp_detail_n07727048_10473.mat,1000,0.38375852,963,0.38242560226823563,963
./S_P_OpenSet\1001\sp_detail_n07727048_10480.mat,1000,0.5574881,996,0.7041795975629507,996
./S_P_OpenSet\1001\sp_detail_n07727048_10483.mat,1000,0.4615398,490,0.4201274164250455,490
./S_P_OpenSet\1001\sp_detail_n07727048_10488.mat,1000,0.23336688,959,0.21041544660054673,959
./S_P_OpenSet\1001\sp_detail_n07729485_100695.mat,1000,0.8041563,948,0.8135374259014501,948
./S_P_OpenSet\1001\sp_detail_n07729485_10072.mat,1000,0.36695388,939,0.30549501819299635,939
./S_P_OpenSet\1001\sp_detail_n07729485_100751.mat,1000,0.4920899,943,0.5149435026727193,943
./S_P_OpenSet\1001\sp_detail_n07729485_10167.mat,1000,0.18091124,809,0.18515503479568934,809
./S_P_OpenSet\1001\sp_detail_n07729485_10171.mat,1000,0.2826076,809,0.3039218150291041,809
./S_P_OpenSet\1001\sp_detail_n07729485_1019.mat,1000,0.4890511,943,0.498134594835431,943
./S_P_OpenSet\1001\sp_detail_n07729485_10203.mat,1000,0.64730436,987,0.6580808644826958,987
./S_P_OpenSet\1001\sp_detail_n07729485_10220.mat,1000,0.27194968,945,0.2719273627402108,945
./S_P_OpenSet\1001\sp_detail_n07729485_10268.mat,1000,0.20496857,945,0.20659554024710106,945
